hosts_time_as_user_months,hosts_time_as_host_months,host_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,vacancia_dias,faixa_preco,faixa_reviews,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,numero_amenities,log_price
6.0,11.0,3.0,Centro,-22.91006,-43.17717,2,1.0,1.0,1.0,177.5,1.0,89.0,152,33,198,4.91,3,167,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,19,5.184588601219693
6.0,5.0,1.0,Centro,-22.90751370174844,-43.184497072553846,3,1.0,1.0,1.0,320.0,1.0,365.0,261,20,12,4.8,1,353,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,18,5.771441123130016
6.0,4.0,1.0,Centro,-22.9108741,-43.184897,3,1.0,2.0,3.0,343.0,1.0,365.0,365,1,6,5.0,1,359,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,5,5.840641657373398
6.0,9.0,1.0,Centro,-22.91317977894102,-43.18501201667847,4,1.0,1.0,4.0,225.0,1.0,21.0,156,137,255,4.99,1,110,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,5.420534999272286
6.0,2.0,41.0,Centro,-22.9095659,-43.1776722,3,1.0,1.0,1.0,293.0,2.0,365.0,270,26,42,4.85,27,323,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.683579767338681
6.0,0.0,36.0,Centro,-22.9048553,-43.1788519,4,1.0,1.0,2.0,274.0,3.0,365.0,204,14,84,4.64,29,281,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,37,5.616771097666572
6.0,0.0,36.0,Centro,-22.9048553,-43.1788519,4,1.0,1.0,2.0,274.0,3.0,365.0,220,8,48,5.0,29,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.616771097666572
6.0,7.0,1.0,Centro,-22.91204,-43.18227,2,1.0,1.0,1.0,188.33,3.0,1125.0,359,50,54,5.0,1,311,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,45,5.243491524264258
5.0,5.0,1.0,Centro,-22.910698650868834,-43.176439012550354,4,1.0,1.0,2.0,406.0,1.0,30.0,355,7,12,4.71,1,353,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,30,6.008813185442595
5.0,4.0,26.0,Centro,-22.91053,-43.19517,3,1.0,1.0,2.0,239.0,2.0,90.0,183,1,6,4.0,26,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.480638923341991
5.0,5.0,1.0,Centro,-22.91207918625837,-43.17826543003321,4,1.0,1.0,4.0,240.22,1.0,30.0,365,4,24,5.0,1,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,26,5.485709380155097
5.0,0.0,1.0,Centro,-22.90806,-43.17539,2,1.0,1.0,1.0,394.33,3.0,30.0,162,4,0,5.0,1,365,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,30,5.9797208591508095
5.0,4.0,26.0,Centro,-22.91061,-43.18898,3,1.0,1.0,2.0,309.0,2.0,90.0,176,4,24,5.0,26,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,26,5.736572297479192
5.0,3.0,3.0,Centro,-22.9053222,-43.1806979,4,1.0,1.0,1.0,269.0,1.0,365.0,347,9,54,4.67,3,311,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,5.598421958998375
5.0,3.0,1.0,Centro,-22.91004,-43.19257,2,1.0,1.0,1.0,194.0,2.0,1125.0,349,8,36,4.13,1,329,"(0, 200]","(5, 20]",False,False,False,False,False,False,False,False,False,False,False,False,False,28,5.272999558563747
5.0,11.0,2.0,Centro,-22.912455826618093,-43.18594708792968,2,1.0,1.0,1.0,239.75,3.0,365.0,176,14,18,5.0,2,347,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,27,5.483759050678235
5.0,5.0,5.0,Centro,-22.91062,-43.18538,4,1.0,1.0,2.0,428.0,2.0,730.0,37,0,0,4.92,4,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,6.061456918928017
5.0,11.0,1.0,Centro,-22.9001411,-43.1799214,2,1.0,1.0,1.0,315.48,1.0,89.0,347,51,156,4.96,1,209,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.757260048434348
5.0,5.0,1.0,Centro,-22.91211,-43.17795,3,1.0,1.0,1.0,205.5,2.0,1125.0,331,15,90,5.0,1,275,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,27,5.330300412401088
5.0,3.0,7.0,Centro,-22.900555589344197,-43.17955896455788,2,1.0,1.0,1.0,284.16,1.0,1125.0,158,34,144,4.91,1,221,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,42,5.653050426249428
5.0,7.0,1.0,Centro,-22.90259,-43.18078,2,1.0,1.0,1.0,342.5,1.0,365.0,99,1,6,5.0,1,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.839187111662404
5.0,4.0,1.0,Centro,-22.90802,-43.18686,1,1.0,1.0,1.0,312.0,1.0,365.0,220,3,18,4.67,1,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,5.746203190540153
5.0,2.0,11.0,Centro,-22.91061813221402,-43.18466417491436,3,1.0,1.0,2.0,242.43,7.0,90.0,179,7,98,4.86,3,267,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,19,5.494829426861329
5.0,6.0,1.0,Centro,-22.912966706200205,-43.1830978539673,5,1.0,2.0,3.0,423.0,1.0,270.0,201,29,108,4.83,1,257,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,6.049733455231958
5.0,4.0,1.0,Centro,-22.91313,-43.18299,2,1.0,1.0,1.0,219.75,4.0,365.0,174,3,24,5.0,1,341,"(200, 400]","(0, 5]",False,False,True,False,False,False,False,True,False,False,False,False,False,47,5.39703083948407
4.0,7.0,3.0,Centro,-22.9048553,-43.1788519,6,1.0,1.0,1.0,457.0,1.0,1125.0,177,7,42,4.86,3,323,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,13,6.126869184114185
4.0,7.0,3.0,Centro,-22.89965,-43.17908,2,1.0,1.0,2.0,381.6,1.0,1125.0,353,40,102,4.95,3,263,"(200, 400]","(20, 50]",False,False,False,False,False,False,True,False,False,False,False,False,False,63,5.946990057006152
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,321.0,1.0,1125.0,348,4,24,4.5,13,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,20,5.7745515455444085
4.0,7.0,3.0,Centro,-22.89965,-43.17908,4,1.0,1.0,2.0,592.04,1.0,1125.0,167,40,108,4.98,3,257,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,62,6.385261850348464
4.0,2.0,1.0,Centro,-22.913053690352086,-43.18644346627045,4,1.0,1.0,2.0,354.0,2.0,365.0,107,2,12,5.0,1,353,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,30,5.872117789475416
4.0,4.0,1.0,Centro,-22.91296,-43.18404,2,1.0,1.0,2.0,228.33,3.0,1125.0,149,80,78,4.89,1,287,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,5.435162014275881
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,2.0,326.0,1.0,1125.0,95,44,18,4.66,13,347,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.7899601708972535
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,4,1.0,1.0,2.0,326.0,1.0,1125.0,344,60,6,4.78,13,359,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.7899601708972535
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,317.0,1.0,1125.0,357,40,18,4.6,13,347,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.762051382780177
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,367.0,1.0,1125.0,353,4,18,4.5,13,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,20,5.908082938168931
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,463.46,1.0,1125.0,305,5,6,5.0,13,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,20,6.140875440444677
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,2.0,320.0,1.0,1125.0,351,11,66,4.91,13,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.771441123130016
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,326.0,1.0,1125.0,335,3,18,3.67,13,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.7899601708972535
4.0,4.0,295.0,Centro,-22.90994,-43.17869,2,1.0,1.0,1.0,326.0,1.0,90.0,325,1,6,3.0,13,359,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,18,5.7899601708972535
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,356.0,1.0,1125.0,333,9,48,4.67,13,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,20,5.877735781779639
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,344.0,1.0,1125.0,327,7,42,4.57,13,323,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.84354441703136
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,369.0,1.0,1125.0,340,16,6,4.44,13,359,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.91350300563827
4.0,4.0,295.0,Centro,-22.9094769,-43.1776722,2,1.0,1.0,1.0,368.0,1.0,1125.0,336,15,60,4.73,13,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,20,5.910796644040527
4.0,8.0,2.0,Centro,-22.916799787162272,-43.177920430898666,3,1.0,1.0,2.0,2464.94,1.0,365.0,365,0,0,4.92,2,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,28,7.810328352528045
4.0,6.0,2.0,Centro,-22.90959,-43.17925,3,1.0,1.0,2.0,229.0,1.0,5.0,52,192,144,4.88,2,221,"(200, 400]","(50, 1000]",False,False,False,False,True,False,False,False,False,False,False,False,False,26,5.438079308923196
4.0,4.0,1.0,Centro,-22.9149576,-43.1886427,2,1.0,1.0,1.0,285.0,1.0,30.0,346,8,30,5.0,1,335,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.655991810819852
4.0,3.0,7.0,Centro,-22.9182,-43.18807,4,1.0,2.0,2.0,433.65,1.0,365.0,144,8,48,4.88,2,317,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,6.074541109525073
4.0,4.0,1.0,Centro,-22.90132,-43.18204,6,1.0,1.0,2.0,685.0,2.0,1125.0,359,10,12,5.0,1,353,"(600, 900]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,25,6.530877627725885
4.0,5.0,1.0,Centro,-22.91541273957799,-43.17699085668029,2,1.0,1.0,1.0,164.25,4.0,60.0,167,38,88,4.68,1,277,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,21,5.107459478731796
4.0,1.0,1.0,Centro,-22.90986,-43.17691,3,1.0,1.0,2.0,205.41,3.0,365.0,148,13,42,4.92,1,323,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.329864482046166
4.0,4.0,7.0,Centro,-22.91386,-43.18754,3,1.0,1.0,1.0,151.21,2.0,90.0,71,21,126,4.76,1,239,"(0, 200]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,29,5.025261146291576
4.0,2.0,1.0,Centro,-22.911036031459226,-43.1934932558197,2,1.0,1.0,1.0,266.92,1.0,1125.0,360,2,12,5.0,1,353,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,32,5.590688428485949
4.0,5.0,1.0,Centro,-22.915084311993084,-43.18811181932688,4,1.0,2.0,5.0,456.5,2.0,1125.0,180,6,6,5.0,1,359,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,39,6.125776884715576
4.0,3.0,2.0,Centro,-22.91233,-43.1873,4,1.0,1.0,4.0,414.33,3.0,365.0,130,9,6,4.78,1,359,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,21,6.029073384964899
3.0,1.0,2.0,Centro,-22.90987,-43.17714,4,1.0,1.0,2.0,160.5,1.0,1125.0,136,115,255,4.9,2,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,34,5.084505142662711
3.0,4.0,1.0,Centro,-22.9118754,-43.1896415,4,1.0,1.0,1.0,1215.0,1.0,365.0,364,1,6,3.0,1,359,"(900, 1500]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,18,7.103322062526113
3.0,11.0,2.0,Centro,-22.9181913,-43.1877629,2,1.0,1.0,1.0,210.0,1.0,1125.0,235,16,78,5.0,1,287,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,40,5.351858133476067
3.0,8.0,2.0,Centro,-22.91063016841809,-43.17449189722538,3,1.0,1.0,2.0,297.0,2.0,365.0,158,24,144,4.88,2,221,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,29,5.697093486505405
3.0,8.0,2.0,Centro,-22.910676770444194,-43.17445796256562,4,1.0,1.0,2.0,291.0,2.0,365.0,166,4,24,5.0,2,341,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.676753802268282
3.0,8.0,1.0,Centro,-22.90979,-43.17759,4,1.0,1.0,1.0,343.0,1.0,30.0,169,27,30,4.89,1,335,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,17,5.840641657373398
3.0,7.0,2.0,Centro,-22.90081697336363,-43.18304571700803,3,1.0,1.0,2.0,434.0,1.0,365.0,364,0,0,4.92,2,365,"(400, 600]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,19,6.075346031088684
3.0,7.0,2.0,Centro,-22.89914154162535,-43.18122554303189,3,1.0,1.0,2.0,399.5,2.0,1125.0,364,1,0,5.0,2,365,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,25,5.992713766508414
3.0,5.0,2.0,Centro,-22.91046,-43.18232,2,1.0,1.0,1.0,151.25,1.0,30.0,226,20,108,4.9,1,257,"(0, 200]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.025523906590006
3.0,5.0,1.0,Centro,-22.90737,-43.17802,4,1.0,1.0,2.0,345.78,1.0,1125.0,351,11,36,4.91,1,329,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,23,5.848690573116527
3.0,0.0,22.0,Centro,-22.901696740618892,-43.18148341029882,4,1.0,1.0,2.0,248.67,3.0,1125.0,268,33,54,4.76,10,311,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,19,5.520140045894831
3.0,3.0,1.0,Centro,-22.91374,-43.18887,3,1.0,1.0,4.0,112.14,7.0,180.0,127,86,255,4.83,1,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,36,4.72862598991501
3.0,6.0,2.0,Centro,-22.91325796220148,-43.18188406527042,4,1.0,1.0,2.0,240.0,2.0,1125.0,40,11,66,4.91,2,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,43,5.484796933490655
3.0,2.0,1.0,Centro,-22.90823386041239,-43.18343552673522,5,2.0,2.0,2.0,285.3,2.0,120.0,172,5,30,5.0,1,335,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,5,5.65704021210407
2.0,7.0,1.0,Centro,-22.89965,-43.17908,2,1.0,1.0,1.0,354.0,2.0,365.0,78,31,72,5.0,1,293,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,37,5.872117789475416
2.0,10.0,1.0,Centro,-22.9108718,-43.1846669,4,1.0,1.0,2.0,228.5,1.0,15.0,87,27,24,4.85,1,341,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,30,5.4359030295006
2.0,2.0,1.0,Centro,-22.91357,-43.17675,6,2.0,1.0,4.0,485.0,2.0,1125.0,180,6,36,5.0,1,329,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,47,6.186208623900494
2.0,2.0,1.0,Centro,-22.9107877,-43.1843075,2,1.0,1.0,1.0,214.54,1.0,365.0,146,128,132,4.78,1,233,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,5.373146507168686
2.0,3.0,1.0,Centro,-22.8995975,-43.1790609,2,1.0,1.0,2.0,450.0,1.0,45.0,162,4,24,5.0,1,341,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,34,6.111467339502679
2.0,10.0,3.0,Centro,-22.89960305444656,-43.17916314847947,4,1.0,1.0,2.0,341.5,1.0,1125.0,150,2,12,5.0,1,353,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,57,5.83627165770228
2.0,2.0,1.0,Centro,-22.90143267683306,-43.18139959126711,4,1.0,1.0,2.0,197.0,1.0,31.0,81,64,255,4.91,1,110,"(0, 200]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,27,5.288267030694535
2.0,3.0,1.0,Centro,-22.9029,-43.17799,5,1.0,2.0,3.0,1028.0,1.0,365.0,365,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,8,6.9363427358340495
2.0,11.0,1.0,Centro,-22.9176506,-43.1889749,6,2.0,2.0,3.0,337.0,1.0,1125.0,165,15,90,5.0,1,275,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,31,5.823045895483019
2.0,3.0,1.0,Centro,-22.9093161033637,-43.19389298558235,3,1.0,1.0,1.0,286.0,1.0,365.0,244,15,6,4.93,1,359,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,17,5.659482215759621
2.0,6.0,1.0,Centro,-22.909583635047927,-43.17741884577071,4,1.5,2.0,2.0,293.0,1.0,365.0,285,20,120,4.9,1,245,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,22,5.683579767338681
0.0,9.0,1.0,Centro,-22.914045,-43.188923,3,1.0,1.0,2.0,601.33,3.0,1125.0,90,16,0,4.88,1,365,"(600, 900]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,56,6.400805467874495
1.0,5.0,1.0,Centro,-22.91392,-43.18174,2,1.0,1.0,2.0,264.98,2.0,1125.0,258,130,126,4.96,1,239,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,33,5.583421117985017
1.0,3.0,14.0,Centro,-22.90591,-43.19462,10,1.0,2.0,3.0,231.0,1.0,365.0,361,0,0,4.92,2,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,5.44673737166631
1.0,1.0,4.0,Centro,-22.912781,-43.191109,5,1.0,1.0,4.0,1365.0,1.0,1125.0,314,6,0,4.83,4,365,"(900, 1500]","(5, 20]",True,False,False,False,False,False,False,False,False,False,False,False,True,33,7.2196420401307355
1.0,1.0,4.0,Centro,-22.912781,-43.191109,3,1.0,1.0,3.0,835.0,1.0,1125.0,331,5,0,4.6,4,365,"(600, 900]","(0, 5]",True,False,False,False,False,False,False,False,False,False,False,False,True,33,6.728628613084702
1.0,1.0,4.0,Centro,-22.91195,-43.19048,4,1.0,1.0,3.0,1050.0,1.0,1125.0,330,0,0,4.92,4,365,"(900, 1500]","(-1, 0]",True,False,False,False,False,False,False,False,False,False,False,False,True,11,6.957497370876951
1.0,6.0,1.0,Centro,-22.91493,-43.18681,4,1.0,1.0,1.0,434.0,2.0,7.0,177,5,12,4.8,1,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,36,6.075346031088684
1.0,10.0,2.0,Centro,-22.91039,-43.17656,4,1.0,1.0,1.0,274.0,2.0,365.0,268,11,66,4.64,2,299,"(200, 400]","(5, 20]",False,False,False,False,True,False,False,False,False,False,False,False,False,20,5.616771097666572
0.0,0.0,1.0,Centro,-22.9105782,-43.1765642,2,1.0,1.0,1.0,223.67,2.0,90.0,219,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.414632658929385
0.0,4.0,1.0,Centro,-22.89890700731988,-43.17999800613856,4,1.0,1.0,2.0,320.33,2.0,365.0,60,20,60,4.8,1,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,35,5.772468632444648
0.0,6.0,35.0,Centro,-22.89893,-43.17841,2,1.0,1.0,1.0,276.5,2.0,365.0,90,0,0,4.92,5,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,5.625820933186489
0.0,6.0,35.0,Centro,-22.9160076,-43.1767074,4,1.0,1.0,1.0,251.25,4.0,365.0,82,1,0,5.0,5,365,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.530420659233719
0.0,6.0,35.0,Centro,-22.91036055916961,-43.1781881336258,4,2.0,1.0,2.0,487.0,2.0,365.0,90,2,12,4.0,5,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,6.1903154058531475
0.0,6.0,35.0,Centro,-22.89914,-43.17788,2,1.0,1.0,1.0,255.5,2.0,365.0,169,9,54,4.56,5,311,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,16,5.547128664610824
0.0,6.0,35.0,Centro,-22.908525399179776,-43.17689545848731,4,1.0,1.0,2.0,488.0,2.0,365.0,180,2,12,5.0,5,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,24,6.192362489474872
0.0,5.0,1.0,Centro,-22.9033934,-43.1867667,4,1.0,1.0,2.0,226.0,1.0,365.0,218,7,42,5.0,1,323,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,34,5.424950017481403
0.0,4.0,1.0,Centro,-22.91272442886989,-43.18811616431319,2,1.0,1.0,1.0,1174.04,3.0,7.0,364,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,7.069057468552017
